landingPagePath,goal17Completions,goal13Completions
/?fbclid=IwAR28Y-XGFjKdJGB8ZH_0d4HAmZRtISe8rpzyXM-1VqmUv--mS2HeLZKIpaw,0,0
/?fbclid=IwAR293TKQQFB06DVegbTGpe-r2wiim1G-YnDuznoBP5geQNXOpipxFfF3g-w,0,0
/?fbclid=IwAR2aB54kiq53-mF40KQL57bqrYsfr3xuUVBSTWwqEQ4fbdQ_j5ij_LYZQOE,0,0
/?fbclid=IwAR2Ag2E45rbDACTpNwRVhYeSzuWpa22pfhYrbvKX3k9_NciOd20aahAt8DE,0,0
/?fbclid=IwAR2AGmd8buNm-ZT2yPMUOg2qhM_IMPlWtSUqPl6QgyBJAlUlUBN_embaJec,0,0
/?fbclid=IwAR2apLg0fDlusN-nxCjMXM6E6TlRH8qc8r7eh5w4cReMiDFYZ77QiYvCNcE,0,0
/?fbclid=IwAR2bllYRtoD4qwlHUkKPcUD20sfbxqsF-YjGT05kf3GxdbTdmKJZAH4MVVo,0,0
/?fbclid=IwAR2BYXIK7PMk_pa-vBSWG5DGIycze0QbKC0aWit9940LXiXNHZaAdLeUWaQ,0,0
/?fbclid=IwAR2c5A0jO22QMEfaZvoai_c_Np4FOKVKokGmsTzwVkdZpwcxwCvcvasJvWE,0,0
/?fbclid=IwAR2ccTWiITi7lJ-sgzZSLSJV68PptsNYDFVCCWTagK0sf4G6EkXKOKQnvsw,0,0
/?fbclid=IwAR2cdXDiiX-oQUqjS8U4GFta7L00VWMThF1-9V-psXZSkoO9sP8_IpqtXy4,0,0
/?fbclid=IwAR2cpzdpK9WO7iGdDZfe-TXd6JsVyXvgJ7m9a0geL_EhpmnU-H_R0tuXt-8,0,0
/?fbclid=IwAR2cqbjCc_1TL9gfLltgwCuv8bI9zv_NZDLBxVrxuPm9HctXeTuKxB3wCZM,0,0
/?fbclid=IwAR2Crv9UmIeplRPAcLBkwlfaL1_VSNnRaD3wbL3LEOgYS_T1Yx2I4Y6EKgY,0,0
/?fbclid=IwAR2cZam006YcrI83iEVQ5ZaCZxO0kg9eXKB9x6Y6rJNc5JV_bmBoluPAaiM,0,0
/?fbclid=IwAR2dcRCHIR4oHxgs52M2t5ItDmFkOTa8t2n_Q7R-m3ayAjzLc3B9n74cZcc,0,0
/?fbclid=IwAR2DRhfUHy7N0Q-TlMej1yJOQEoiW_2HxZyWDbWLOBrbZ74Gclp33UmtzoI,0,0
/?fbclid=IwAR2em6mtTYlqwVIr8a8kshHIxEUan_Ri1b6JY4RMXzcTsq0JIwypX8i4_so,0,0
/?fbclid=IwAR2FIb5_VyBot_N1iOkL5NHRG47BFRvdkbkV2yClGveHzXZJ9sqsAkWVUZE,0,0
/?fbclid=IwAR2FJ8WqqUSq8zKJWNgAInUcNBHx4ap94xuHbZZnvrvhVKWtov8ADwJnaas,0,0
/?fbclid=IwAR2fuvcXP-uf8c0O5A9WRIdvbCVrqLn_MJR6ZehfCN8wgTqfFbnYMSGOm7w,0,0
/?fbclid=IwAR2gGTKtuERrWaJxDSYtMqpI1jdTdbHFqMBZHl-52iwzC-E5EhvcAhPqaPI,0,0
/?fbclid=IwAR2GIyPjqTWhg2_1M7WUOA4oLtpTmCCBAdfYp32XcWwavJBsGvQIZkGQpNY,0,0
/?fbclid=IwAR2gNHKYqxShSlqrDRMCIQ2_R2Ud-B_vJq-qVvEd5UqFhuwZVnQMJ6mUuX0,0,0
/?fbclid=IwAR2GqnYcgy7w9WoU734vFLdkYjLDOacxhiOnafQ_QTCv26eEsZehZeOwVrA,0,0
/?fbclid=IwAR2HafKT5GplX1fIzTi0vCeZ5iqi5Jp6HL1fJsde8jhJwJNT9R40EGwC_fg,0,0
/?fbclid=IwAR2HQBOgMLNw-NmzaElOl_iqEoM1QgyUXa9CxLl1Vn7Bo2WDjRspP2m44bA,0,0
/?fbclid=IwAR2i5lR5cS3wT8a9tKVSABiUBpZldiUhkcT43Z1ccod7y3rx3guVkqpqdTQ,0,0
/?fbclid=IwAR2IjYEQwUCmAfI-AZ22C0VMlxhYc4x1ZPh9Cc85xnK7gHyFKs9iciM3Odk,0,0
/?fbclid=IwAR2jcD6obZkdDNdiPHtFOyJfimBniE35gHtUesd3UFhjYHGKQTSiPzj65kQ,0,0
/?fbclid=IwAR2JieSstb9-SC_o9sLQWBIFrMhbab-_62gm659-IpcUMxR6ofiaogoMDck,0,0
/?fbclid=IwAR2jX6oESQ5j7CoQGNRAAAoKhOGt4jN4jbhaEf-LY9nfqZRC_MQQtDxpfaA,0,0
/?fbclid=IwAR2jZ2pkoAzcJUt8k5ATmP0NKf7i0SxDZTOB9M2OTnFDYOSX5DAQRDqjO_I,0,0
/?fbclid=IwAR2K5yPbw-MJu0cL3jVVVYotdTfCnOoFdwp4ESr1qlK-t4tY3iA2dcpX_gQ,0,0
/?fbclid=IwAR2kfU9HEgXqMLuz6cTKPjBMNIIU9fnU4_gL7pKHKimlh6w9W9hiVJrTMOg,0,0
/?fbclid=IwAR2LTvdLasjhm_SG1lyUS7B9COklHRRWgpTng3dAn_XwYylRkuhMArhALDU,0,0
/?fbclid=IwAR2ntnzxDuwf4xl76lt9mCUhGEUImDi7ZMWKy0gP0rOallBb3MAmEQ4gfUs,0,0
/?fbclid=IwAR2o1kx3XjkAzeQoU_UOoOQVsy4u6jWGa6_4ZX0udeYDlQSHI8cI4UVUClY,0,0
/?fbclid=IwAR2OgZRsaqINdRhh6hZU31jG7we91Oz6bErS68YvcweVpAE4aocZyNdDzjc,0,0
/?fbclid=IwAR2OL2n0AnRL5-neR-jaU1415EKE07RW8n3IKPUeW_B61T4vbQkQUTLeDWA,0,0
/?fbclid=IwAR2OQ_T5dEXJ_brJ37ZZkXNCjNfZCcl2nsDYQSnNz7uGyUvkgbSS0OUq4TU,0,0
/?fbclid=IwAR2oQfndhNMmRtZwrbzPmR_GMKNcbPtwqwbYdlLTYzrJ0AtmohrJ-R7sT4Y,0,0
/?fbclid=IwAR2pOUd0xlAwLKof20mtm8Axr3D6McgDg2c9nRh-ln3IwylUFTHmsihNqGk,0,0
/?fbclid=IwAR2PWYxHApx77gdt4vh_YXWVTubmgbr4q0hhOwaVbCTn4tJlIhOBBBmVJ8U,0,0
/?fbclid=IwAR2q-9acG0Uviz4cqh5jrDBFdIaraDDVHlUPJIgsmKUtbbXJG4hcZmADMlA,0,0
/?fbclid=IwAR2R4KX_MRxKnAd-CfVTnlwIk4uk3tjerqlxZAolvq_eVVBDIxHb7RLTLU4,0,0
/?fbclid=IwAR2rrqq7TCLzZoKmAD3VQRZY6kdN3Zt3Eg_diQn5LQMupF2h0lz71pXlj1s,0,0
/?fbclid=IwAR2RSdzQCsAjRdNdKO_SY646BTesKBD5ba0rf6fF3O_uSFh4q317H87UNQA,0,0
/?fbclid=IwAR2Stm0B5qAOnYh_f-ztL61EmjKevtg0rbBnsJJndnxn5Sd5GQACG2cjc_E,0,0
/?fbclid=IwAR2suQOTlW9wXWXx_M55J0QB51YoXLgH4zB9oBlccuVdBDTJuIxRMTqxrMw,0,0
/?fbclid=IwAR2TBHerYfBJdfRF0iUJ1U7upymUqKKnlNBpvPYmrBNf6v7OySKgg4W2NhQ,0,0
/?fbclid=IwAR2TizB2bje72rOs-bSECQMszivUGkgFasIJdS_RSwigwAEtTPwbFiS68Jc,0,0
/?fbclid=IwAR2tRucOhmHHPh62rbBgVxRkY2r4QTc9xM4_hB-NsKK8BCzLKy77Sdk1LxI,0,0
/?fbclid=IwAR2TUilQLP1SkztX9nLatGIIK64Vu1WdvtIqpoYlimhTDDBM5EK5F61lkLo,0,0
/?fbclid=IwAR2TvAWePhX3VBah_a_i97CNtQOEhrfiDlioeX1gxluFdwDjFQ_ajLu3_Mc,0,0
/?fbclid=IwAR2UHxofVvE9jawssmyn1EESc22qWUPDXsFOLKH0J3IleDlagAYZ51orbmU,0,0
/?fbclid=IwAR2uPFMfaU_jBYDDwJrVCv4MeJQnJWaJYIcN93UsprmPvTZ67YONqPdDtBs,0,0
/?fbclid=IwAR2X7VuXAFPil_ARUoevKsK03g_VVjF54GkLFj92GgMKno9AVcaomDqrYEE,0,0
/?fbclid=IwAR2xirZQ9Vd9HsEFGSy_Q3Ih8HRO20blp5bscgimp2b9Tgzr19DAWM3hIH8,0,0
/?fbclid=IwAR2xmo4Ku2Uqyp-839bF05B4N5oGHx1v3gYsTf7N3NdkSgPXGVINtxXLcq4,0,0
/?fbclid=IwAR2YfSbohnzQC9LwuQCqgbTyIb9hCKQRtGF8oVJJurM2NbSbCsv97kB9wrE,0,0
/?fbclid=IwAR2YLo90ut01e-KmOADSEKQ5cNqXK81EjKFOHEaaXH0LWr8YnX-7m3M607Y,0,0
/?fbclid=IwAR2yq6oRslBx6xxn17FVtfMNgCNi8kKOwPiUgOjAyzQxYxAP48VJ5jpk43Y,0,0
/?fbclid=IwAR2Yv4M8T6QC9cY6yTpfhFF8TtsIv4ARTindbSo4KOpPRCLuZUYMvVOP4Ls,0,0
/?fbclid=IwAR2z6tazxpkR9veLUVNyIhqH7Lx-JDIN4Srhc5mJq2UypWzPqZuvO0PTjq0,0,0
/?fbclid=IwAR2ZPzZs-88cDej8gYS1ofaZhDGzuj3VMdrbh9fkdfMj4M_qUbLj_4sn6Vw,0,0
/?fbclid=IwAR2ZQhzYt-30rtj8tQsE1o7tmybDcdkMLziN1iZfKwBwBNclVnizZgVOwmI,0,0
/?fbclid=IwAR3_idP02vs0XGz98E6n_s9llPHzFVBfL1GU0T7-qRIPmMrzAWps6ZGxAJg,0,0
/?fbclid=IwAR3_omILeXNikxvAFHY6U1toByfgDX88xwrUCj_l7fonn9DIJRgGXXU-W9Q,0,0
/?fbclid=IwAR3-ov3w4nsNXQK6OQg6a1Ufgv59jd6vW0wZotwU3IFATHXNdT2w41zgkG0,0,0
/?fbclid=IwAR30vLNlgo2mnko2iebK6_QXyNUePtUv4Fjw5ospclU4QOtGzHou8in28cs,0,0
/?fbclid=IwAR32ifKJxkgAcubv_bIZtYw9nl4fu1Rg0bEKMVBt56Tidkbd4m7QUZAngqg,0,0
/?fbclid=IwAR33c7ePQZmh2DDokk20x2GTu0gLJJESe2bnPbAd4Qjv-yf9vXatC0LgZgE,0,0
/?fbclid=IwAR33TGtNxMM2PpP5pEWxY-uJVK0HyiRaBE4ifBWUxn3z9Upr_gJko9Trthw,0,0
/?fbclid=IwAR355hETJixbFsGTweC1_3CYasy8cwevrNHrIca_vwG9hgbjNzWA2CHXP04,0,0
/?fbclid=IwAR35ml3y-UY95BNz4sx1Vz3nQie-c6eErSkXcYDjF0coOWH32qaYFDEp7AM,0,0
/?fbclid=IwAR37uLU5hLBvoQcIseEYia2M-jkKcu7cMkJgenp1Zq8b_8GTjNM4v74GE8U,0,0
/?fbclid=IwAR38AC-nm1IgDCZKTQmaaOa4S3zEk_ZbrwCm4_9bjIFE2_TpdZYQm4AsQco,0,0
/?fbclid=IwAR39oSRSzW85btF2cEXvv2_2Mlh3iyZe1t8eO8Fqr1QSGUZ4E2LfD3uY_7g,0,0
/?fbclid=IwAR3A1iOt7APqRLca-EuAHi1QU5U1ViE50UlsTMZEw4fiQrRT2uw9G4CThqg,0,0
/?fbclid=IwAR3ARx2tu8kVmbIhmb4mbvyonEVfe-cjoYXd0m_JP5WFAjWKBnV8I9mInc4,0,0
/?fbclid=IwAR3AScGzrPEhUe3EeV4novvNllDCIZpW2w2B_h3b4CflIphVSKDUsb9zeng,0,0
/?fbclid=IwAR3AuYiqUWaY5COhMEc4HQBRG0jSDU7Zq_rn2zV_fLm6HIXw40MKXCXl-1s,0,0
/?fbclid=IwAR3aYpThszRQNGl8ZOVB6olIBRISOSXFOGOKqpL9TRk0vUxrOMF5rh8sHFI,0,0
/?fbclid=IwAR3b1EkGAeM74mjvW96Y92IgXKz3VPEDzSmoxb4Sd6Y8tKXU-VHKw07b4H8,0,0
/?fbclid=IwAR3C8z9We_U8JjtTxtG0A5-a89kRG5nPKHDQSMsbjiVf8r2xgL-16QLgXTY,0,0
/?fbclid=IwAR3de3rW6jvokDYgOEQldZ68zvVQpfKvSzbjq3yHYU8W9MoURon3eiJXEEc,0,0
/?fbclid=IwAR3Df2-h31loUYe4ZngiHMmXLuDNUzBYkHyNBjgVtCV82zDBvC4hZlch83s,0,0
/?fbclid=IwAR3dQFpueXbHlhXGy6Bo7QmCr281hSF1ZjlaeUtLwfxblMIw9FjulS5fs44,0,0
/?fbclid=IwAR3EC8W8khxQihReqgYoRCerGvTMvZ-Yp6a017s-8KpprBZFawz4JUzBUHE,0,0
/?fbclid=IwAR3edDTBmnrESP6fqwZqEN_lQqhrNNqxdoOsyQy1pF5Yl5HyfZPwj6pl8Vc,0,0
/?fbclid=IwAR3EzNF2HFHA4Wh-TbPL1JlDK2eLwb5WEsBArrGWPkP90LRjGPtyGgJAcOw,0,0
/?fbclid=IwAR3ezXSEHzIzEZqbMKANNJQoTR6onEumFJnqJI3m03aAbsI7KZF3NH4M-ms,0,0
/?fbclid=IwAR3fl7-D3U2BgBdTcYj0dbHPBEhrjgBqVNe9Mc79l8Nb9A0U1s_cuFujtqs,0,0
/?fbclid=IwAR3fq81PSPvvE5iNtpgfx_aKvQeoxN60-2XSm0N_fp5omiMTDPhhA5uLl9U,0,0
/?fbclid=IwAR3fRDJkpzDKNVxfUWeBPb8ySp_b9uTkSh1xkTEjm5u2sEn_iiAspcIoLYY,0,0
/?fbclid=IwAR3Gjqro6qALltQnLZ50Fb5XhBLOMiImPk6FKm5lv7rLlBTodCtXWqoLD34,0,0
/?fbclid=IwAR3gs0Rdj1IiDWpRZ2upaBe-osy0GwQRD1coABPrv3jG3AhYtUc56JYOqvI,0,0
/?fbclid=IwAR3hB0B573FyNReE6l6yX-8f6gY1tbYqfdhfIddFCKqZx5RIi2O8OpZtgU8,0,0
/?fbclid=IwAR3hkYj_gT0xxGUICqjOXTdnYVqrZy7scOp-4347MY1rUQW-wZ9RIk0Q6qE,0,0
/?fbclid=IwAR3hqfW9gRp-hI1eHPDr5PPTyOqb-CMIR1hvpdc0fvGDh7AITscKqgTMC4Y,0,0
/?fbclid=IwAR3hytocdsPlAcWtYMj9Cto9hNa864poR9-Z3HB6Pys81JGWGeGz5kqRGZM,0,0
/?fbclid=IwAR3If8FhPf6YXdfdsNocJS9GmHqKDUL2QyqQq7ZLRCEpuUk3YWitIRyS32s,0,0
/?fbclid=IwAR3iUpfZkYcB_yOP2UNEp4OEvHUlhxvx-gt2aWyr-aSQ3LxyBLMpueSC7EE,0,0
/?fbclid=IwAR3jDkaS5r7XAIAfGsyroV5ZgIeAk04XXTjTlyOTeq17bLjN8mj27IKO_yU,0,0
/?fbclid=IwAR3jHxcJA_ZxKN3-MQB9d9CDd5mY5PqrhgxOpnJOKG0Ii-H6PnpdwboRjwk,0,0
/?fbclid=IwAR3k1DzX6MeUbYNvOBUxUAoOB3-33CXEFw2u18hOiTffe1tHXjMWwjc_YWU,0,0
/?fbclid=IwAR3KbVNeU8Cny1sVy4Q5BIc5vYAwA0GdVIzliCLELN6gcu8pkLnem-JDzY0,0,0
/?fbclid=IwAR3kffDiyCeqBOBDHsYc6yk1fPGN90DPs3R5Dk3Yyjv0kMTqHzU-9Nl-0us,0,0
/?fbclid=IwAR3kFJyPrJ9I5pg_U1u9waI-jyrffjYOocpCFknFjMzDXoRW6Vs67qZQtVk,0,0
/?fbclid=IwAR3kG6IAccx66cxvCFRl3aoADb6QYNnK5awi0N76hPz8fMi3E4YJ5p5MvbQ,0,0
/?fbclid=IwAR3kHrGb8A_qqAaZ17u9FS8OSvX4FI2JOqLy4IipXCWZqCku7iMJT3gN3s4,0,0
/?fbclid=IwAR3kLGpT2toC4jxzRjY3LYALVW5mv27nxpDXvXFd4jgC1DudyWV-dxF2_Ig,0,0
/?fbclid=IwAR3kYA7nLcZU8LJJ1663K9qFa2m2x7_xINW7bxvu5PGiTxH-8_kFzuBP1gI,0,0
/?fbclid=IwAR3LOO4xyJtlKi-1-5gRP5MIvHthTCUnCp1SJeyR7_zXxOT5ZeiVpykYB8Q,0,0
/?fbclid=IwAR3LuA8X6fguDJUcsSAsm_Q0xOn5IntmN3hwM7lvRQGMa0eOcFv6pmIKgoQ,0,0
/?fbclid=IwAR3MQEjK9HzD6vabRC0-0NetMOnRb4bOwXEJhiEYNoGRy-0vKMVnNZjOlXs,0,0
/?fbclid=IwAR3MxesRvdscfecSL6Far5_phOHMzkTXzzrlIXpM2eAdEAikTCVWURJfYY8,0,0
/?fbclid=IwAR3NooJXjJAXJwFPFAf7WtwoLhO23MFZPEbehlZMUEnn1D7XoYrsDo2plhg,0,0
/?fbclid=IwAR3NQMEzliXxe0XV3MLVBjod8E0sG1XhRsuOg1fLFq3A14deo2l-dxu9TrU,0,0
/?fbclid=IwAR3NttRWsZH0eKTBrWS0C2ORWH6WMt6FmAlnn_bv3HdcxSI1VP6P4y5-HgY,0,0
/?fbclid=IwAR3OUMWNasD6rZBy-R-Nn4W6YAlm8IOzdFW7mYzWEOEvmeh2vm1znB1lars,0,0
/?fbclid=IwAR3p31RBn9qy71E8Eh-HgmqncfNVOpfEFs29FL4C7ixY0pAp6fl33OP_j5g,0,0
/?fbclid=IwAR3pvwaFYEvJ0azx5S-AD1zl0R3DDUDQHthoXLbpA3O5OlhrVKzlb19KHj4,0,0
/?fbclid=IwAR3q7t89cSk7jevRw6qXDCQCuEXFPl5KyZZXhpbfjhtj2D16OhIYAH_87g0,0,0
/?fbclid=IwAR3QoOTYU8Vs5JtWMmUEuF-dknB4tQa0ynd8basyoynlFEzTrofoNCXMKuw,0,0
/?fbclid=IwAR3QpsNw7ztdxZ-c0mjsj9AY-PAZnOOmQK5VdAL8o7zXf2Pl9n3wDAAYXs4,0,0
/?fbclid=IwAR3sC_4dB_qiiCYJZ66J03dUTsv3jqllig6sESB0YJHTWYsyaL1_wSXg61Q,0,0
/?fbclid=IwAR3sPUg171Be_saC87NwigJNwijVsGu4aG7b707jAQcgUOe1kZ_H60cRmKs,0,0
/?fbclid=IwAR3SV27x3RfEmcNBCEM2MpLJjrq9M-kuDYhqlZfEzFQK5eBzN5zRdsCEQ80,0,0
/?fbclid=IwAR3sxsJO83-0OflEdiMopK5ZUpDp5BZZxWQEDkrxh2aSSchzlbSsj-3TQtg,0,0
/?fbclid=IwAR3T07KBqYo60zfnLfF5Fo_dIbQSGtu9qv0ivC8e6BoU-blofXo2ZQ6rXjw,0,0
/?fbclid=IwAR3TIRlIisk1Hgp8m88maxRdxv2KHs_1d-uruLGeADrzA_9AR3tNiDd7xrg,0,0
/?fbclid=IwAR3TOiRVcZPUS-h6P4FJyIERrinHThvdGMp-AtFq_3FEFi8X9gttwYOSO9g,0,0
/?fbclid=IwAR3tp1nhYVYMw3bTQMdKgOcQ6p4xhp59GtLKItKcWWRJ9LVRo2PdtFVSR9E,0,0
/?fbclid=IwAR3u0IPGL2FiDolVmLdKHLuYLHYsAU3dDwaikvbH2mi-Cj9m2njyfjOGXaQ,0,0
/?fbclid=IwAR3udVOKd5aBhD3bWlLyI2eaqkTmsF0_T_5YFrzZLKsgnNwIgl4PhTASeyM,0,0
/?fbclid=IwAR3vfuOy2xot4zj74gegIW3vr_aMK7orAWTxYrnQ-ayYnucfGlsSJ_HCPaM,0,0
/?fbclid=IwAR3vM3R4Qn4xIFafwowCV8Jwp1muf0EMrKOsF_61CNRIBxZm0-ZHzRWZ7WQ,0,0
/?fbclid=IwAR3VZgaHlA5cZzMu-H_FiyMoM8OPe9a8gUAz_MdJB1wv2yDR2lrVRXduwEw,0,0
/?fbclid=IwAR3wfh-0F1Ib8faKkpNDWWeAk3JOHVE1nV_Hm8ZKzYXYho5P913_F3TuhYg,0,0
/?fbclid=IwAR3wYIqu89U4mTfL1vULLnn32ZOCvmGY2xgFQAdToBk6trzUX0v4cJbjo9E,0,0
/?fbclid=IwAR3x2j69jFuMVt6UHDWKiGHuoDgIW8n2_CSBTt0bhe4H-GV7484xowT7XC4,0,0
/?fbclid=IwAR3XMPtl97D-tq8OpDnl_KqYHG_ro7IJsHrl_R2shqD0yZEZIHYQzoyuoIo,0,0
/?fbclid=IwAR3XRq5tU4bjn2SK328-xxFH4hiwuSMCv4LBibQ1uSOT6GmBArttQY5dIFI,0,0
/?fbclid=IwAR3Ye65_TR6DLSdiREUkOq6pF4GPDi--ju0ct-k2rw-V8Vgd28UTNZpZEjE,0,0
/?fbclid=IwAR3YkpDYFvvOWt39PvXYYg0QJxTpWbu98QPD2hxwfSAp6Rj0cXcR_NV6JVY,0,0
/?fbclid=IwAR3yxcevoEB3r0axhgXkV7IkXN7J2mHv57FafrCgtJZhjemqpe4AfmVnPgU,0,0
/?fbclid=IwAR3ze71-NdE8sOnBGaC05V3yH08M-K0hPRhxT9N50MVlmMkdeBH49o91ME0,0,0
/?mc_cid=000c0bf7c2&mc_eid=796618e5b8,0,0
/?mc_cid=251d33717e&mc_eid=d672beb379,0,0
/?mc_cid=5bfe5e2970&mc_eid=[UNIQID],0,0
/?mc_cid=7498e3d6f4&mc_eid=7a5dbb0dee,0,0
/?mc_cid=7498e3d6f4&mc_eid=e4021d0025,0,0
/?mc_cid=94db439b5b&mc_eid=38a4211b22,0,0
/?mc_cid=a8de940045&mc_eid=a3460081e9,0,0
/?mc_cid=f4ee631988&mc_eid=26c710e4c2,0,0
/?mc_cid=f4ee631988&mc_eid=d74035b46c,0,0
/?mc_cid=f7ab596bef&mc_eid=,0,0
/?mc_cid=f7feb03915&mc_eid=[UNIQID],0,0
/?mc_cid=f7feb03915&mc_eid=144ec7e257,0,0
/?mc_cid=f89ae701a7&mc_eid=050dadd5cf,0,0
/?mc_cid=f89ae701a7&mc_eid=37ee18f93f,0,0
/?p=28987&preview=true,0,0
/?p=29017&preview=true,0,0
/?p=29592&preview=true,0,0
/?p=29805&preview=true,0,0
/?p=30030&preview=true,0,0
/?page_id=26678&elementor-preview=26678&ver=1585821261,0,0
/?page_id=65,0,0
/?preview_id=15&preview_nonce=2cb5c4c97b&preview=true,0,0
/?preview_id=15&preview_nonce=3ed0172b15&preview=true,0,0
/?preview_id=15&preview_nonce=b8c7df1ea3&preview=true,0,0
/?ref=hexometer,0,0
/?ref=knoma,1,0
/?s=Booklet,0,0
/?s=Coronovirus+,0,0
/?s=Covid19,0,0
/?s=e34,0,0
/?semalt_com/29=,0,0
/&nbsp,0,0
/<br,0,0
/>,0,0
/2020-data-short-1/,0,0
/2020-data-short-business/,0,0
/2020-data-short-business/?preview_id=27653&preview_nonce=a0691c6260&preview=true,0,0
/2020-data-short-individual/,0,0
/2020-hiring-partner/,0,0
/2020-hiring-partner/?elementor-preview=27462&ver=1594130907,0,0
/2020-new-data-analysis/,0,0
/2020-new-data-analysis/?elementor-preview=26451&ver=1585583930,0,0
/2020-new-data-analysis/?preview_id=26451&preview_nonce=ce58be89ae&preview=true,0,0
/2020-new-highlands-campus-page/,0,0
/2020-new-managing-software-development-teams/,0,0
/2020-new-managing-software-development-teams/?elementor-preview=26878&ver=1586774452,0,0
/2020-new-parter-page/,0,0
/2020-new-parter-page/?elementor-preview=27358&ver=1587458620,0,0
/2020-new-parter-page/?elementor-preview=27358&ver=1587639259,0,0
/2020-new-parter-page/?elementor-preview=27358&ver=1587649836,0,0
/2020-new-parter-page/?elementor-preview=27358&ver=1593701324,0,0
/2020-new-parter-page/?preview_id=27358&preview_nonce=7653c6b853&preview=true,0,0
/2020-new-parter-page/?preview_id=27358&preview_nonce=b8e22b4bb7&preview=true,0,0
/2020-new-short-course-2/,0,0
/2020-new-short-course-2/?elementor-preview=27015&ver=1586791207,0,0
/2020-new-short-course-3/,0,0
/2020-new-short-course/,0,0
/2020-new-ux-page/,0,1
/2020-short-course/?elementor-preview=27613&ver=1588246490,0,0
/2020-short-course/?preview=true,0,0
/2020-web-development/?elementor-preview=27962&ver=1589278681,0,0
/404/,0,0
/about-us/,1,1
/about-us/become-a-data-instructor/,0,0
/about-us/become-a-ta-data/,0,0
/about-us/become-an-instructor/,0,0
/about-us/become-an-instructor/part-time-teaching/,0,0
/about-us/join-us/,0,0
/about-us/join-us/?fbclid=IwAR39EKJ3Yr4gA0UgGDuZKF5A_Q7EE9WdQaUiqwxC867JvcHcUMWZcAz2kW0,0,0
/about-us/join-us/job-applicant-privacy-notice/,0,0
/about-us/join-us/partner-account-manager-smes/,0,0
/about-us/join-us/partner-account-manager-smes/?fbclid=IwAR1KfXZf04mHmN9pNBSn2P2r-T8OKbR_bY1zeugkA2rdxlK2tgeZPYkVn6Q,0,0
/about-us/our-team/,1,1
/about-us/our-team/?elementor-preview=61&ver=1591085556,0,0
/about-us/our-team/our-board/,0,0
/about/,0,0
/aboutus,0,0
/accessibility/,0,0
/admissions-track-data/,0,0
/admissions-track-psd/,0,0
/admissions-track/,0,0
/ai,0,0
/alumni-refer-a-friend/,0,0
/black-friday-lottery/,0,0
/blog/,0,1
/blog/10-reasons-why-you-should-future-proof-your-career-by-studying-data-analysis-at-codeclan/?fbclid=IwAR1KC55fvaIq3sHlRq6eSX9e68BdifijQuyOAf7TOGNLl7aLC_mrPA1Pzi4,0,0
/blog/2018-our-year-in-review/,0,0
/blog/5-reasons-edinburgh-best-place-live-uk/,0,0
/blog/5-steps-to-a-brand-new-skillset-by-january/,0,0
/blog/500-graduates-in-employment/,0,0
/blog/7-celebrities-didnt-know-code/,0,0
/blog/7-reasons-to-study-data-analysis-at-codeclan/,0,1
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0JCR06-vn7j5Riuxo6fF0UeJAMd1TmoblJvy3JMva1ByjK6h781ZzkhbY,0,0
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0lLN4lMJtykXXElmpsYr-f8BtRNPByGzprmMEQvwBM69uqzL-UwiTj-As,0,0
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0nUHmgg3Gt43Z5vSlFbiosZ77iiRD3T3_ooJ9dmZYaTR8Ho10Hpy4qRHo,0,0
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0WmryZKideLuL17iDhiQ4ta6mMvUW0mCHVXreGP5kxgKwj8n2w2AOpuF0,0,0
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR0xcjyShVIKMQIHJ3cdLh2xTz6zFZH9N9EpN5j4qSjytwV-BFOmqB4UOUQ,0,0
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR1j5Rx32Uj7VSMD0GGmr4XRH1o7Mf7ZmhPXWptHS7S3nwIBLC38Vav-IA0,0,0
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR1xiSq-YG7uhqoBv1K5O5etkIyeso3iLVenW2MUxePZ1Qz-t524C0CJnmk,0,0
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR1ZfLYIoVtjsFsTh_ZjVQ5TR0PZ4QntK7Qs4GAlHTn1o8GKLqmEU5rRsSM,0,0
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR2fYpJLFkEYcGUqLutXGTOpyydyfYv_CdyW0ZYM6Z46zH3s70RupaWrnaE,0,0
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR2LivQiN-IcKeLR5lytNI_paHwmA2oMAzyhlTPyqLEWHZESUR24XCrOWuY,0,0
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR2wEoVyRNsfa8rnszY_XZkynVtcirac2k3T8TNzsF-Awj7yNiqBULS_mjU,0,0
/blog/7-reasons-to-study-data-analysis-at-codeclan/?fbclid=IwAR2yBvDP8kynQCebziC0wh3DVuL7gHKPf9cdjfco-d2MdoAvxehgR3MvLGM,0,0
