landingPagePath,goal17Completions,goal13Completions
/?fbclid=IwAR3_omILeXNikxvAFHY6U1toByfgDX88xwrUCj_l7fonn9DIJRgGXXU-W9Q,0,0
/blog/top-data-podcasts/,0,0
/blog/weve-teamed-up-with-lloyds-banking-group-to-drive-diversity-in-the-tech-industry/?fbclid=IwAR2jW9D9wmPcr7J4ciqUViS88_33U6lnTnAlZRaVqkP_vipW2i-_QuXT-mU,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=2089ba313c,0,0
/summer-school-2020/?+CSS+launch=&mc_cid=a6b120e689&mc_eid=eab742bc20,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=b1ad5c0a80,0,0
/?mc_cid=f7ab596bef&mc_eid=,0,0
/funding/?fbclid=IwAR3Te47kyFjoY2aWnv2wc3wTXqPFILDTuv8EPxiCE4e2wmN1xZGtiAEx3-k,0,0
/?fbclid=IwAR3udVOKd5aBhD3bWlLyI2eaqkTmsF0_T_5YFrzZLKsgnNwIgl4PhTASeyM,0,0
/courses/understand-software-applications/?ct=t(short+courses+uk)&mc_cid=9e22d3be4a&mc_eid=[UNIQID],0,0
/summer-school-2020/?mc_cid=f4ee631988&mc_eid=80b96761b4,0,0
/?fbclid=IwAR20cqG2fKk7Fsy9Y7jyX1zigLZYlgsKrNMzEIi22Q1vip4Os824o4M5jSM,0,0
/webinars/?fbclid=IwAR2pxYlYNiqXiCGCUhWK9ZHi-ExYbnQR5F7MeiozFnmdwQU9lf18MFUNdjc,0,0
/for-employers/graduates-for-hire/?mc_cid=3f0d7e8e61&mc_eid=effe2a5f6b,0,0
/courses/learn-javascript/?mc_cid=ce8d09a904&mc_eid=f085808a0b,0,0
/courses/learn-sql-data-analysis/?mc_cid=94db439b5b&mc_eid=b3f9ec66bd,0,0
/courses/professional-software-development/?fbclid=IwAR3Zgpyj-99B5GO3iBholne624pqjDLPwYu7B7BtkajYL9iP9wsed_HGRSY,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=9eb1bc07fb,0,0
/courses/ux-design-fundamentals/?fbclid=IwAR1wbh7qyDfrLcWHZipL_BMHsHUOmP0yqn4XWrt0cJ5KVI5A6vvS99nhdLQ,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=d7156ebae8,0,0
/for-employers/graduates-for-hire/?mc_cid=3f0d7e8e61&mc_eid=effe2a5f6b,0,0
/campuses/highlands/?fbclid=IwAR22c6Gn0uIkLL9_n-VX-WjxcaNYBr_kYFAZ5mvrFfBAokw2nERyhGl6zwE,0,0
/events/info-taster-session-events/?fbclid=IwAR27_tU6lruEAd__H7Ntzu8ueegLrtDes3wXY26j77fxYAwkfTSHjTOHEGw,0,0
/courses/professional-software-development/apply/?mc_cid=669771da32&mc_eid=b5aba16397,0,0
/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=4bc191140e,0,0
/for-employers/hire-with-codeclan/?preview_id=53&preview_nonce=1dc723919a&preview=true,0,0
/courses/learn-html-css/?fbclid=IwAR1gyYyjkvz_OMTjpSUyFqNXR_izTjClStmQCNHTMExhI1N0IANX4pVTLSQ,0,0
/courses/learn-javascript/?mc_cid=ce8d09a904&mc_eid=87231f000b,0,0
/blog/meet-our-partners-airts/,0,0
/summer-school-2020/?mc_cid=94db439b5b&mc_eid=c09ded36d3,0,0
/courses/learn-javascript/?mc_cid=251d33717e&mc_eid=fce8e0fc3b,0,0
/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=1b43455961,0,0
/summer-school-2020/?+CSS+launch=&mc_cid=7d6b21ce35&mc_eid=b894bf9645,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=c03a8e9ca7,0,0
/2020-new-parter-page/?elementor-preview=27358&ver=1587649836,0,0
/?fbclid=IwAR0c4JBm77L_0vEIF_PNZhYOeFPLuocFmUpbVLz6l2xJqhO8d7rLEM6B_eU,0,0
/?p=28987&preview=true,0,0
/blog/first-developer-job-advice/?fbclid=IwAR0tF1wCrZrebxO7rlvvB296NW-bXirXEEB-CJtlF2hbOXFC03UFmurP2gY,0,0
/blog/career-in-data-paul-van-loon/?fbclid=IwAR0j3xWkRcfds20MRmd1jnkOa6gtC7PJKugH7D-fxWxtfJsemgFztOE45JE,0,0
/courses/short-courses/?fbclid=IwAR0nV0ZGfDqd2sMMdyRkiHh4UX9DsyXfZ0A-sZNO_PX96-ktaroWi0HP03U,0,0
/courses/learn-html-css/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=6e299fb606,0,0
/courses/2020-data-courses-page/,0,0
/data-analysis-announcement/dataset-exercise/,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=724a529266,0,0
/summer-school-2020/?mc_cid=f4ee631988&mc_eid=0919e395ed,0,0
/blog/meet-emma-from-primary-teacher-to-front-end-developer/?fbclid=IwAR1KrCo0vcGyHCWn2zLwC29XIZjgzId_BpUgWp6xOqfCHavDpA6PRefVy_E,0,0
/?fbclid=IwAR1vRXDJ3TOsqB-y8GRRVBNf5CSgRDudTvD06jJyjjGHvsynkfs93_TJrDs,0,0
/?fbclid=IwAR0Jz8UcRAN3mBiQvw2rvLoMlGy6kYdW20yLf-WoIDvELSBds6z5Bs_rrTg,0,0
/courses/short-course-terms-conditions/,0,0
/courses/managing-growth-with-agile/?ct=t(managing+growth+with+agile_COPY_02)&mc_cid=3149578c27&mc_eid=[UNIQID],0,0
/coronavirus/?fbclid=IwAR2Chv2Y4ZYzNRkfxrIpleNWp8Gj9D4YiHi2EZ_JtVDok3Y493psuajV7gs,0,0
/blog/top-data-podcasts/?fbclid=IwAR2ryuNxtY_VCiBD8F4QQ8yt_EfrLexL2L23SpPNreKehPm1IxJCUICFaBo,0,0
/admissions-track-psd/,0,0
/?mc_cid=7498e3d6f4&mc_eid=7a5dbb0dee,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=241b329f01,0,0
/courses/learn-javascript/?mc_cid=f89ae701a7&mc_eid=1afbd51846,0,0
/?s=Booklet,0,0
/events/?preview_id=19875&preview_nonce=d82f25f23b&preview=true,0,0
/courses/learn-javascript/?fbclid=IwAR3t9q2kSTf80kTCWl1xIpprAogzqKutGzzYtV15i2nKP-wqm4u7EvM0GWU,0,0
/courses/professional-software-development/?fbclid=IwAR3ENef8LWqZorhIArYdaNQTjpOT10d3LW93ZopI3QoPDdwxkDl58zFuN6o,0,0
/courses/python-for-data-analysis/?fbclid=IwAR2eptM_hxAJ5vlmpC1ujDvvnaWxbJG_88F0_dyXKr9F-6YEjDgD7fjY7ok,0,0
/?fbclid=IwAR2GIyPjqTWhg2_1M7WUOA4oLtpTmCCBAdfYp32XcWwavJBsGvQIZkGQpNY,0,0
/blog/sponsor-scotlands-digital-ecosystem/?mc_cid=000c0bf7c2&mc_eid=926bb102af,0,0
/events-draft/other-events/,0,0
/blog/best-podcasts-coders-programmers/,0,0
/blog/say-hello-to-edinburgh-cohort-33/,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=7aeb42b7c8,0,0
/for-employers/graduates-for-hire/?mc_cid=3f0d7e8e61&mc_eid=660ff839c0,0,0
/coronavirus/?fbclid=IwAR0jnI0Z4RtoAo_Va5g4_jnKHtn6mnnYxel-7WZqbCkxAEkLHVBw9TIiiw0,0,0
/?fbclid=IwAR20cqG2fKk7Fsy9Y7jyX1zigLZYlgsKrNMzEIi22Q1vip4Os824o4M5jSM,0,0
/?fbclid=IwAR0pxuHB51tk61eJHM7uuDQVM1I_ZuHgIqfjD9LoGVTE3YIyaK605yccnws,0,0
/events/?fbclid=IwAR0JaGZnuxB06EjV9UqwlDC3Cf0GpP-AhrnxXOou3gSABrlNE6am9Tro1Js,0,0
/funding/?fbclid=IwAR2P1H6AIYyeGMNvzohlDX8GS06k888Np2YWq3hKyiPBNX87tpLbSZSw-mg,0,0
/?fbclid=IwAR1J6o7vm0Obb5Olku173O5fjYBEeCXWyF2b_u4-OkpS5VE3Ft5KBF3-bfU,0,0
/blog/david-nhs-junior-developer/,0,0
/?fbclid=IwAR2c5A0jO22QMEfaZvoai_c_Np4FOKVKokGmsTzwVkdZpwcxwCvcvasJvWE,0,0
/courses/ux-design-fundamentals/?mc_cid=f4ee631988&mc_eid=d4ccdaa454,0,0
/courses/,2,2
/courses/professional-software-development/?fbclid=IwAR0RgQkdQ7ACCYf0HKLsNoI8IjKsmeIxpnheW1mrFUt7ofQTpztyyAYc25E,0,0
/?fbclid=IwAR14cjCSjjh7SaIyqccvN75QHz4N-uQgUdmwa3XsG34ajy63f0u1knlL3so,0,0
/campuses/highlands/?fbclid=IwAR22c6Gn0uIkLL9_n-VX-WjxcaNYBr_kYFAZ5mvrFfBAokw2nERyhGl6zwE,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=9b4e8b9f85,0,0
/blog/meet-five-codeclan-career-changers/?fbclid=IwAR2xYoaGNsWF_Tl1UKbd0yVwq3iKKohHuukytlzSPSAEUUTwZvch9E3OHgo,0,0
/blog/digital-development-loan/,0,0
/courses/sdlc-fundamentals/?li_fat_id=969e38fb-1aaf-430e-9a19-4ff0235cd7fc,0,0
/courses/ux-design-fundamentals/?fbclid=IwAR1wbh7qyDfrLcWHZipL_BMHsHUOmP0yqn4XWrt0cJ5KVI5A6vvS99nhdLQ,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=5d5217ef38,0,0
/funding/?fbclid=IwAR2c_bO22DFJuYF6hj8WL9SS8azv98tuj6OKErNKcdySMUtSl6azfxL-DSY,0,0
/for-employers/hire-with-codeclan/?fbclid=IwAR26xlLXIFejekl35nhsC1IpMxbNw991Nas_yYlxe6bNG0avAVe54L3aH5Y,0,0
/campuses/highlands/?fbclid=IwAR22c6Gn0uIkLL9_n-VX-WjxcaNYBr_kYFAZ5mvrFfBAokw2nERyhGl6zwE,0,0
/blog/meet-five-codeclan-career-changers/?fbclid=IwAR1h64cunCk_PoDRhnkTSPBnxFGhcNmQGnjxNPs6KTdjj9fuR1H-sFkmxZo,0,0
/courses/edinburgh/,0,0
/?fbclid=IwAR03PaAfgT-aDwgz3_p3NPt6RKAPaxIBOywg06lrOcCB-ogOUEIKiRf2sww,0,0
/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=02952a3172,0,0
/blog/learned-coding-evening-class/?Gla=&mc_cid=85c32985cb&mc_eid=1d576baa3a,0,0
/blog/meet-the-team-stephanie-boyle/?fbclid=IwAR1vAr3qVpN5-QZiU2DWTgA-W1tf9Gcs9Y5NCbsTQ0bIPYkVNL9M-uRUTH0,0,0
/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=7b6cf5db69,0,0
/blog/graduate-kate-developer-cultivate/,0,0
/blog/top-data-podcasts/?fbclid=IwAR01l2EJRJgaAbIZVzQUb9DWphhjxzrz4tacmprwtTkmgbVLgRn2vvOZWtk,0,0
/courses/learn-javascript/?mc_cid=ce8d09a904&mc_eid=afdedbaf5b,0,0
/webinars/?fbclid=IwAR3Y8F3G_PruHPZpkS804ypmxUbnDyHXQAC4jCKQoF-jl4b3AYUPjQw6dD4,0,0
/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=0150e145bd,0,0
/summer-school-2020/?mc_cid=f4ee631988&mc_eid=7ac7a4bc5f,0,0
/summer-school-2020/?mc_cid=94db439b5b&mc_eid=a206848835,0,0
/summer-school-2020/?mc_cid=f4ee631988&mc_eid=2552f3cb76,0,0
/courses/web-development/,1,1
/summer-school-2020/?mc_cid=94db439b5b&mc_eid=35aaee9366,0,0
/webinars/?fbclid=IwAR1zgOILWiT5yAmOWobiuOkCZUB41dAMD516XollVsPEBZfd7beesDmqUKg,0,0
/corona,0,0
/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=0b8ed039ef,0,0
/blog/meet-the-team-katie-jeffree/?fbclid=IwAR0BFv-94aHDSeuK1WEGlkrJ-OAs05czQBWgYl-WBoxz4E_p2BTg7hXcgRY,0,0
/data/,0,0
/for-employers/graduates-for-hire/?mc_cid=e4fa263ade&mc_eid=1e873e0891,0,0
/courses/managing-data-business-insights/?fbclid=IwAR14_PP5guS5OFQ0q0ILoZ4EE7vWoB-_tbf7piP_Fwv2702zofls0tKcfCI,0,0
/?fbclid=IwAR1nQgjPO1jBNNKon_Vi9MB_yKe-3UIA21EyVI0JS0qzaUMCdvM-zh064TU,0,0
/blog/meet-five-codeclan-career-changers/?fbclid=IwAR3-R4W8KW0L4105vOxithz7Jx8D5MZ23N3qvtcBmZLg-UxAFhNnJJDoj_M,0,0
/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=4dff83231a&mc_eid=e04e261a37,0,0
/?fbclid=IwAR0-lWrxmSDPxEVPMbLSa16ncxuufWdqzFCXda0UyLZMz1edUqtU5Elj9k8,0,0
/courses/managing-data-business-insights/info-pack/,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=ac76e9b665,0,0
/courses/ux-design-fundamentals/?mc_cid=7498e3d6f4&mc_eid=7a5dbb0dee,0,0
/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=268b834197,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=8f76c68b58,0,0
/?fbclid=IwAR18g5gRNhIctPPX1kSCPfBISGfmkrXKkJ0qN61s-OPy5UWFK5B70Fv_wxg,0,0
/blog/top-data-podcasts/?fbclid=IwAR0l_rCs9XCYdq6Td8m6usEiVZ3QpEqWTGkd3kxhlKwxy-qKiK10eO680qg,0,0
/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=92a36f5f7d,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=e75ba066e2,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=6d02c9af77,0,0
/summer-school-2020/?fbclid=IwAR2wDwWYzFD1FaZNioujP8YJxoVZe0OtfUsZlNYdtfXYmF_lUuwSLMt9VSY,0,0
/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=9d37622967,0,0
/?fbclid=IwAR2OL2n0AnRL5-neR-jaU1415EKE07RW8n3IKPUeW_B61T4vbQkQUTLeDWA,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=7fcf294a4d,0,0
/summer-school-2020/?mc_cid=f4ee631988&mc_eid=9fc11a42c1,0,0
/courses/full-stack-web-development/apply-inverness/,0,0
/blog/meet-the-team-jessica-longstaff/?fbclid=IwAR3DPys4xCKqyxvf0PQHX8_NnVGfh56E-3jKI5wHwV5PP9pt7ZxfYOyVi4o,0,0
/webinars/?fbclid=IwAR32-YCc_YniV_rWqU5tVzXFlsRdCv44ifR6OM2eFq9LGYLiJ10Hr5uJxdg,0,0
/wp-login.php,0,0
/the-codeclan-experience/the-curriculum/,0,0
/courses/ux-design-fundamentals/?fbclid=IwAR1wbh7qyDfrLcWHZipL_BMHsHUOmP0yqn4XWrt0cJ5KVI5A6vvS99nhdLQ,0,0
/?fbclid=IwAR2jX6oESQ5j7CoQGNRAAAoKhOGt4jN4jbhaEf-LY9nfqZRC_MQQtDxpfaA,0,0
/the-codeclan-experience/a-typical-day/,0,0
/blog/how-codeclan-pivoted-to-embrace-change/?fbclid=IwAR3QhfHdeL3DJaAb2jqeSzpt0gF58xXJQgb_CAz1Zzyu39xprqHvWAzCi3g,0,0
/courses/sdlc-fundamentals/,0,0
/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=f6cc52492e,0,0
/courses/learn-html-css/?mc_cid=f4ee631988&mc_eid=1fd8053255,0,0
/blog/meet-ally-software-development-instructor-at-codeclan/,0,0
/campuses/highlands/?fbclid=IwAR2ffx1uYaHvsO2kuAf_4VPleCX3kvEuXEXaWatQYKQC1rNdAUQedeVT3x8,0,0
/blog/meet-five-codeclan-career-changers/?fbclid=IwAR1nr2I5qVjgd4viwsy9ummJbQOZhaW_xzXQHif62T8DS32WUxH0VmcuuEU,0,0
/?fbclid=IwAR0K65zd3Mrc-NlBWpR-bLGApKiYnyTI7ju1xTOcDRFdWmniW9a7yzvodG8,0,0
/courses/professional-software-development/?fbclid=IwAR2wwykDBobrN1ZmY9Vgkl3ub2CM6A4jenlVeiIbEmQghDWYNf-0anJMgkE,0,0
/funding/?fbclid=IwAR1VbUBdzStdwzxDMzxJcrAmSxt4056YbybfsxduNaJuDftsN-hWP4skxX0,0,1
/blog/move-to-digital-first/,0,0
/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=87aaf6d08b,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=9cfd380034,0,0
/courses/full-stack-web-development/apply-inverness/,0,0
/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=4d07e55738,0,0
/summer-school-2020/?mc_cid=94db439b5b&mc_eid=28e81929f1,0,0
/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=0b8ed039ef,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=6fdae2f6e8,0,0
/webinars/,103,5
/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=f7cc634033,0,0
/courses/learn-javascript/?fbclid=IwAR10EqLQW83Sf5nuum5563IB0YMPfVislBrIOBThrydJ_zS1OjsPI50e9-g,0,0
/courses/learn-javascript/?mc_cid=a8de940045&mc_eid=a6cec04f5b,0,0
/summer-school-2020/?mc_cid=94db439b5b&mc_eid=fe8b2fd336,0,0
/courses/managing-growth-with-agile/?fbclid=IwAR1ehp4N4AlNIQ4X4PEnRc8cIsbk6ynAI3sBfavXItC8eo5lsvhQSYIfmuY,0,0
/?fbclid=IwAR3LOO4xyJtlKi-1-5gRP5MIvHthTCUnCp1SJeyR7_zXxOT5ZeiVpykYB8Q,0,0
/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=118a208a99,0,0
/courses/2020-data-courses-page/,0,0
/?fbclid=IwAR1YfelaA0s4Db8isS0xlA1qcdOAFoQwxSr1CHCwK2AGMrntTvE9TfNL4RE,0,0
/summer-school-2020/?mc_cid=f4ee631988&mc_eid=382831d259,0,0
/courses/managing-growth-with-agile/?fbclid=IwAR1ehp4N4AlNIQ4X4PEnRc8cIsbk6ynAI3sBfavXItC8eo5lsvhQSYIfmuY,0,0
/enquire/?fbclid=IwAR1NFFF_WWOzZY_ce_hTqwtM-ggnpzulT67R_JJKy3kyQEwgn2sFXc59F9o,0,0
/events/?fbclid=IwAR33U1HUSUM_HQt1_G6ZZtm5YErZZsEBBJSjacwUVbJw2jJTOOmi3pfa424,0,0
/summer-school-2020/?mc_cid=f4ee631988&mc_eid=e015687975,0,0
/summer-school-2020/?mc_cid=f4ee631988&mc_eid=9f883cb36a,0,0
/funding/?fbclid=IwAR09LijygToEPe9ElRb3iBm5Z2vVgYG5V7RQkXya-0I2oUvWeEypS5L4_Cg,0,0
/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=c4abd18b0c,0,0
/summer-school-2020/?mc_cid=f4ee631988&mc_eid=1489308fa8,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=9b4e8b9f85,0,0
/?fbclid=IwAR0g4231OuwsPCs12nPJxnFXXkkyw7kZ4sGsvK4zaq3TmoOMwJGJb2I5clQ,0,0
/blog/category/inspiring-stories/page/3/,0,0
/blog/top-data-podcasts/?fbclid=IwAR1FHbGNgC2MmI2zXrfvTlBvMCu01JcZtSz2QkxvO2d6IdCJRghngblXmC8,0,0
/digital-careers/software-developer/,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=1e719725d4,0,0
/?fbclid=IwAR3OUMWNasD6rZBy-R-Nn4W6YAlm8IOzdFW7mYzWEOEvmeh2vm1znB1lars,0,0
/tech-boom/zonal-case-study/,0,0
/?fbclid=IwAR3sPUg171Be_saC87NwigJNwijVsGu4aG7b707jAQcgUOe1kZ_H60cRmKs,0,0
/blog/meet-the-graduates-who-quit-their-jobs-to-learn-how-to-code/?fbclid=IwAR0mXo8S2UW-rf3UFHCdqkKDgNV3RPqahGCO5ImM6VwxYiSuMp0MNj7ob74,0,0
/summer-school-2020/?+CSS+launch=&mc_cid=7d6b21ce35&mc_eid=b894bf9645,0,0
/summer-school-2020/?mc_cid=94db439b5b&mc_eid=31d53b8442,0,0
/>,0,0
/blog/speed-networking-debunked-what-you-need-to-know/,0,0
/blog/meet-the-team-katie-jeffree/?fbclid=IwAR2p6CXxXbJ7cPVooNfhh37ORBjO6lRfPyYS9EuZtjDVMLWxnQUmNl8PfXc,0,0
/courses/?fbclid=IwAR38-AiL8LR27vkoWQQ8AukHmbBmMM5fSQpuqPzZ5xKtRbg1Iqde6ukUpqk,0,0
/summer-school-2020/?mc_cid=f4ee631988&mc_eid=2e98ca99f6,0,0
/pre-course-work-data-analysis/,0,0
/courses/learn-html-css/?fbclid=IwAR2EcyvtYT6hD85WQ6MRPdWDVgSBEy90WZ6bHHKxfgxHbxaCLOBnQauE8R0,0,0
/courses/professional-software-development/?ct=t(Webinar+update)&mc_cid=fbf9a00785&mc_eid=[UNIQID],0,0
/blog/happy-pride-month/,0,0
/courses/managing-data/?fbclid=IwAR3uBHEvjTlVqxOXM5peDp4B-GhUbXil2oRe5PPEI3jf7OCpK826blVgt0g,0,0
/courses/web-development/?fbclid=IwAR0us6JA-kOZQDBIjh0molzYPS4ZVI7jBb-u-0W4rkOTkQF9GJ-GhDxeBVE,0,0
/for-employers/graduates-for-hire/?mc_cid=3f0d7e8e61&mc_eid=effe2a5f6b,0,0
/blog/meet-the-team-katie-jeffree/?fbclid=IwAR2jrxOOMe5xlNzlwzohx_hcV2m-WuETwbHN8spXkn2cEmcxadWOi52CRLI,0,0
/blog/graduates-journalist-junior-developer/,0,0
/summer-school-2020/?fbclid=IwAR2w-h49P5kEO8slTkY1atdKKlcW5LFuSmMZvuF5xotK0lFuUhzlekHXB6w,0,0
/?fbclid=IwAR2Yv4M8T6QC9cY6yTpfhFF8TtsIv4ARTindbSo4KOpPRCLuZUYMvVOP4Ls,0,0
/?fbclid=IwAR1Gxxd0dpNZD6Tqp9Lma3eXOkgrxFy6ojDHOq1xGkPf9mGMFXqA6-S9VLo,0,0
/summer-school-2020/?+CSS+launch_COPY_01=&mc_cid=ac71aa33d4&mc_eid=31d53b8442,0,0
/blog/how-codeclan-pivoted-to-embrace-change/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=3a1dbba5d3,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=ee6768cc78,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=4e1d12f786,0,0
/blog/how-codeclan-pivoted-to-embrace-change/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=f04f8b28ad,0,0
/courses/managing-data-business-insights/?preview_id=27653&preview_nonce=c4c466deda&preview=true,0,0
/?fbclid=IwAR1e1TBLZBZvDZ6PEBpV0El6aMKAtbFlfv88Dk-hGJRK0-rgPXRaDITF3f8,0,0
/courses/learn-javascript/?mc_cid=dd2f1dea6d&mc_eid=dee74d3930,0,0
/courses/thank-you-for-joining-our-short-course/,0,0
/courses/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=244c642008,0,0
/?fbclid=IwAR1DMNJnZ1QrEXmytuK1JiRBZ3ucFmPS74mriSzIns8xtU9N4_p6ycwH4gs,0,0
/blog/top-data-podcasts/?fbclid=IwAR0V3dcJBDesTwedGSp4ZYWO_qIZVbsnbpWN_Wb466pAfg4d4FaX5zxAH-8,0,0
/courses/learn-html-css/?+CSS+launch=&mc_cid=a6b120e689&mc_eid=1c5511df55,0,0
/courses/learn-javascript/?+CSS+launch=&mc_cid=7d6b21ce35&mc_eid=97dd56dad8,0,0
/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=5eaf4e654c,0,0
/blog/meet-the-team-katie-jeffree/?fbclid=IwAR0bj3FFaVBESrdax34252jhDxQOLe9Ob_KONwVESV2PZ4636yFRTjCh_OQ,0,0
/?fbclid=IwAR3_omILeXNikxvAFHY6U1toByfgDX88xwrUCj_l7fonn9DIJRgGXXU-W9Q,0,0
/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=0253e143f1,0,0
/blog/learn-to-code-working/,0,0
/courses/python-for-data-analysis/?fbclid=IwAR0ocH8I3Ez8RIUMCYhX6MNVv2skTXkrqJWvegH08-kWXs4x6Tmq4M5PNdU,0,0
/courses/learn-javascript/?mc_cid=ce8d09a904&mc_eid=1bf7ec2b12,0,0
/blog/codebar-edinburgh-glasgow-coding/,0,0
/?fbclid=IwAR2jZ2pkoAzcJUt8k5ATmP0NKf7i0SxDZTOB9M2OTnFDYOSX5DAQRDqjO_I,0,0
/blog/meet-our-instructors-keith/,0,0
/courses/professional-software-development/?fbclid=IwAR0RgQkdQ7ACCYf0HKLsNoI8IjKsmeIxpnheW1mrFUt7ofQTpztyyAYc25E,0,0
/?CSS launch=&mc_cid=a6b120e689&mc_eid=92a36f5f7d,0,0
/courses/learn-javascript/?mc_cid=ce8d09a904&mc_eid=bcca31b27e,0,0
/?fbclid=IwAR1AhkBOPfL6qvSQCr4kvumOjN09lx6M8JSmGoU-8NsMmqzpVVauW_OFOXw,0,0
/courses/web-development/?fbclid=IwAR0us6JA-kOZQDBIjh0molzYPS4ZVI7jBb-u-0W4rkOTkQF9GJ-GhDxeBVE,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=6dc4a44970,0,0
/summer-school-2020/?mc_cid=94db439b5b&mc_eid=34f8d51276,0,0
/blog/top-data-podcasts/?fbclid=IwAR2Ywwvjw9i4BDEex1re2GEjL-P0-UM6JI9tXlgEFaJriZTD5ZhgMKQ0oIg,0,0
/blog/how-codeclan-pivoted-to-embrace-change/?ct=t(managing+growth+with+agile)&mc_cid=8dee927052&mc_eid=[UNIQID],0,0
/tech-boom/zonal-case-study/,0,0
/courses/professional-software-development/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=d49a8a4beb,0,0
/?fbclid=IwAR3wYIqu89U4mTfL1vULLnn32ZOCvmGY2xgFQAdToBk6trzUX0v4cJbjo9E,0,0
/courses/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=283493a3af,0,0
/courses/learn-html-css/?fbclid=IwAR2muC01P02oeSjPnnMcRW6gav_Eint9XNrvvj6D4c8HUh4huDfgX4icLyE,0,0
/blog/leaving-oil-gas-for-a-career-in-tech-roberts-story/,0,0
/courses/professional-software-development/career-support/,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=ac76e9b665,0,0
/2020-new-parter-page/?elementor-preview=27358&ver=1587639259,0,0
/courses/ux-advanced/,0,0
/summer-school-2020/?mc_cid=f4ee631988&mc_eid=aa29cd8bb3,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=b1ad5c0a80,0,0
/blog/congratulations-cohort-e29-graduates/?fbclid=IwAR2aV2GeMa8cZPoSnfA23iUPhGJEIRrd6oihzduvHi0cPudgr74yX4RBSRI,1,0
/blog/how-codeclan-pivoted-to-embrace-change/?ct=t(psdpush)&mc_cid=d5b386e77e&mc_eid=81fdef43dd,0,0
/summer-school-2020/?+CSS+launch=&mc_cid=a6b120e689&mc_eid=eab742bc20,0,0
/funding/?ct=t(fundingoptions1)&mc_cid=099199af77&mc_eid=8502b7158c,0,0
